Gene and Linked Enh,,,Functional annotation,,,,,,,,,,,,,,,,,,,,Astrocyte DE of enhancer genes in disease,,,,,,,ROSMAP DE,,,,,,,
Gene,LinkedEnh,Hit,AstAgeing_CombinedStudies,AstAgeing_Krawczyk2022,AstAgeing_Palmer2021,AstMarkers_Adult_Morabito2021,AstMarkers_AllAges_Herring2022,AstMarkers_CombinedStudies,AstMarkers_Foetal_Zhong2018,AstMarkers_Subtypes_Sadick2022,AstMaturation_CombinedStudies,AstMaturation_Herring2022,AstMaturation_Krawczyk2022,AstMaturation_Zhang2016,Housekeeping_CombinedStudies,Housekeeping_Eisenberg2013,Housekeeping_Lin2019,AstActivation_CombinedStudies,AstActivation_Leng2022_ProtocolKrencik,AstActivation_Leng2022_ProtocolLeng,AstActivation_Leng2022_ProtocolLi,AstActivation_Leng2022_ProtocolTCW,AD_Morabito2021,AD_Sadick2022,ASD_Gandal2022,Epilepsy_Zhang2016,GBM_Zhang2016,MS_Jakel2019,Peritumour_Krawczyk2022,cluster_id,logFC,logCPM,F,p_val,p_adj.loc,p_adj.glb,variable
HSPA8,NA,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,2,1,0,1,0,0,1,1,0,0,0,0,Ast,-0.169947091,6.058200687,8.765957545,3.3451729371464099E-3,2.4124012735487799E-2,2.4124012735487799E-2,amyloid_trio_second_vs_first
HSPA8,NA,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,2,1,0,1,0,0,1,1,0,0,0,0,Ast,-0.1777364047,6.011462095,8.964813457,3.0125893904994002E-3,2.9495972673903099E-2,2.9495972673903099E-2,gpath_trio_second_vs_first
HSPA9,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,1,0,0,0,0,Ast,-0.1460323653,6.392010586,11.74853011,7.3756139321850601E-4,5.1262927160036602E-3,5.1262927160036602E-3,group_fourth_vs_first
HSPA9,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,1,0,0,0,0,Ast,-0.08803413674,6.35758955,11.64451576,7.1123673369233298E-4,5.2189651535130303E-3,5.2189651535130303E-3,RUVr_results
HSPA9,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,1,0,0,0,0,Ast,-0.1741782116,6.343377669,19.2798261,1.64153306425808e-05,1.6065773548350601E-3,1.6065773548350601E-3,plaq_n_trio_third_vs_second
HSPA9,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,1,0,0,0,0,Ast,0.0837946729,6.361859795,11.64456288,7.0993045116271602E-4,3.9458764123897601E-2,3.9458764123897601E-2,cogn_wo_lv
HSPG2,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,
HSPH1,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,0,1,0,1,1,1,1,0,1,0,Ast,-0.5489722012,6.394143827,65.42034711,2.28785266335956e-14,3.60199523319329e-10,3.60199523319329e-10,plaq_n_trio_third_vs_second
HSPH1,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,0,1,0,1,1,1,1,0,1,0,Ast,-0.2009680842,6.368512192,9.467207271,2.3164841032942102E-3,2.0740767931731099E-2,2.0740767931731099E-2,gpath_trio_third_vs_second
HSPH1,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,0,1,0,1,1,1,1,0,1,0,Ast,-0.3362260893,6.481116948,22.79835827,3.4465564200612e-06,6.10166719826818e-05,6.10166719826818e-05,group_fourth_vs_first
HSPH1,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,0,1,0,1,1,1,1,0,1,0,Ast,-0.250397468,6.376201326,14.17296407,2.2151770973433699E-4,9.3247549737221005E-3,9.3247549737221005E-3,gpath_progression
HSPH1,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,0,1,0,1,1,1,1,0,1,0,Ast,-0.2029817163,6.376289347,9.850840134,1.89349731274785E-3,4.1616880993723203E-2,4.1616880993723203E-2,amyloid_trio_third_vs_second
HSPH1,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,0,1,0,1,1,1,1,0,1,0,Ast,-0.1435747807,6.298644937,9.82249851,1.85412301326057E-3,1.1047345146080899E-2,1.1047345146080899E-2,RUVr_results
HSPH1,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,0,1,0,1,1,1,1,0,1,0,Ast,0.2523833598,6.526934972,10.80518073,1.1489452319428299E-3,1.2658299334202899E-2,1.2658299334202899E-2,plaq_n_trio_second_vs_first
HTRA3,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,,,,,,,,
HYI,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.2113803966,3.427542336,8.669479816,3.6143724481877298E-3,1.8319941188764701E-2,1.8319941188764701E-2,group_fourth_vs_first
HYMAI,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
IAH1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,0,1,0,0,0,0,0,0,1,,,,,,,,
ICAM1,NA,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,
ICAM3,NA,FALSE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
ID1,NA,FALSE,0,0,0,0,1,2,1,1,-1,-1,0,0,0,0,0,-2,-1,0,-1,0,0,-1,0,0,0,0,0,Ast,-0.265952949,4.650395102,7.330269495,7.2180939434706498E-3,4.2243978376678197E-2,4.2243978376678197E-2,amyloid_trio_second_vs_first
ID2,NA,FALSE,-1,0,-1,1,1,3,1,1,0,0,0,0,0,0,0,1,1,-1,1,0,-1,-1,-1,0,0,1,0,Ast,-0.260398608,6.994172678,14.50522307,1.7349526982661699E-4,2.62689427899693E-3,2.62689427899693E-3,amyloid_trio_second_vs_first
ID2,NA,FALSE,-1,0,-1,1,1,3,1,1,0,0,0,0,0,0,0,1,1,-1,1,0,-1,-1,-1,0,0,1,0,Ast,0.3084101823,7.011626492,8.393508481,4.3212305968199404E-3,3.3776199710583397E-2,3.3776199710583397E-2,group_fourth_vs_third
ID2,NA,FALSE,-1,0,-1,1,1,3,1,1,0,0,0,0,0,0,0,1,1,-1,1,0,-1,-1,-1,0,0,1,0,Ast,0.4123154358,7.089601946,11.91115142,7.8489766198082498E-4,4.8901404127145602E-2,4.8901404127145602E-2,group_second_vs_first
ID2,NA,FALSE,-1,0,-1,1,1,3,1,1,0,0,0,0,0,0,0,1,1,-1,1,0,-1,-1,-1,0,0,1,0,Ast,-0.3049439971,7.026166615,14.03059553,2.3512741068513199E-4,9.3808506752243205E-3,9.3808506752243205E-3,gpath_progression
IFI30,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,,,,,,,,
IFT172,NA,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Ast,0.08645961699,6.571318514,9.474430716,2.3023084030149902E-3,2.0691996772097199E-2,2.0691996772097199E-2,plaq_n_trio_second_vs_first
IFT172,NA,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Ast,0.1046066438,6.563916008,13.06343184,3.5984945685761199E-4,4.5968949278824703E-3,4.5968949278824703E-3,amyloid_trio_second_vs_first
IFT22,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,0,0,0,1,Ast,0.1696164017,3.194587141,9.633293384,2.7522794244768801E-3,2.3318959963758198E-2,2.3318959963758198E-2,gpath_trio_third_vs_second
IFT22,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,0,0,0,1,Ast,-0.1871887767,3.205761027,10.78969289,1.1677242073600701E-3,1.50351509410033E-2,1.50351509410033E-2,gpath_trio_second_vs_first
IFT27,NA,FALSE,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,Ast,-0.01921994269,5.240170896,12.13257308,5.5064549333453999E-4,2.4112871180870299E-2,2.4112871180870299E-2,amyloid
IFT27,NA,FALSE,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,Ast,1.065624044,5.240919833,10.29512158,1.4489852573011299E-3,4.59621554733705E-2,4.59621554733705E-2,cognps_random_slope
IFT27,NA,FALSE,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,Ast,-0.1342303723,5.23981619,21.70286711,4.34717224827959e-06,7.4908197407841403E-4,7.4908197407841403E-4,nft
IFT27,NA,FALSE,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,Ast,-0.2239288964,5.215919634,35.65307028,7.9192374703374e-09,1.50563280300242e-06,1.50563280300242e-06,tangles_trio_third_vs_second
IFT27,NA,FALSE,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,Ast,-0.1194677341,5.209890902,10.93865429,1.07538080944778E-3,1.20574454308059E-2,1.20574454308059E-2,gpath_trio_third_vs_second
IFT27,NA,FALSE,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,Ast,-0.1245175215,5.302357025,10.59058476,1.2830580683153999E-3,3.50397853906248E-2,3.50397853906248E-2,plaq_d_trio_second_vs_first
IFT27,NA,FALSE,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,Ast,-0.1391964025,5.173019308,7.462179365,7.0456796692647096E-3,4.73397218203521E-2,4.73397218203521E-2,group_fourth_vs_third
IFT27,NA,FALSE,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,Ast,-0.2069199157,5.188873905,11.14812788,1.09971447693956E-3,3.3903330452369297E-2,3.3903330452369297E-2,group_fourth_vs_second
IFT27,NA,FALSE,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,Ast,-0.1452107784,5.239815634,19.35421648,1.39594410754105e-05,1.58115246659791E-3,1.58115246659791E-3,gpath_3neocort
IFT27,NA,FALSE,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,Ast,-0.1471104695,5.241113386,42.41836343,2.27146337443109e-10,1.93549539879457e-08,1.93549539879457e-08,RUVr_results
IFT27,NA,FALSE,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,Ast,-0.2650968696,5.251013094,35.8260421,9.67520094920518e-09,4.22819535180197e-07,4.22819535180197e-07,group_fourth_vs_first
IFT27,NA,FALSE,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,Ast,-0.1303701912,5.23981266,21.89572016,3.95212335780431e-06,7.3332399217685795E-4,7.3332399217685795E-4,plaq_n
IFT27,NA,FALSE,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,Ast,0.1619252197,5.239884367,11.15905834,9.1540333294986903E-4,4.8591904974144201E-2,4.8591904974144201E-2,msex
IFT27,NA,FALSE,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,Ast,0.7477437526,5.246359042,11.76199549,6.7155678874439404E-4,2.3911898724558699E-2,2.3911898724558699E-2,cognse_random_slope
IFT27,NA,FALSE,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,Ast,-0.0140576824,5.241090472,23.65815631,1.66123868941874e-06,4.4826211193167898E-4,4.4826211193167898E-4,tangles
IFT27,NA,FALSE,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,Ast,0.06798637613,5.239811152,10.33622918,1.4109044839127299E-3,2.45595105186713E-2,2.45595105186713E-2,cogn_global_lv
IFT27,NA,FALSE,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,Ast,-0.1705074925,5.239813711,21.93822088,3.87003602102211e-06,7.1546734898988095E-4,7.1546734898988095E-4,gpath
IFT27,NA,FALSE,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,Ast,0.9040848742,5.241579917,12.1097353,5.5965271537216504E-4,1.18584274168686E-2,1.18584274168686E-2,cogng_random_slope
IFT27,NA,FALSE,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,Ast,-0.1072941179,5.304845841,8.260868414,4.37949776782574E-3,3.2418869555297297E-2,3.2418869555297297E-2,plaq_n_trio_second_vs_first
IFT27,NA,FALSE,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,Ast,0.9138728019,5.240276198,12.90232758,3.7128914258702602E-4,7.0900798142209103E-3,7.0900798142209103E-3,cognep_random_slope
IFT27,NA,FALSE,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,Ast,-0.2164924661,5.23035847,34.62913631,1.22947885885229e-08,1.70092415933078e-06,1.70092415933078e-06,nft_trio_third_vs_second
IFT27,NA,FALSE,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,Ast,0.06278898989,5.239814186,11.4810226,7.7325825787965998E-4,1.6386147325081001E-2,1.6386147325081001E-2,cogn_ep_lv
IFT27,NA,FALSE,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,Ast,-0.1281133926,5.157691101,8.819513717,3.3603203541229701E-3,4.6313980532912198E-2,4.6313980532912198E-2,gpath_progression
IFT81,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.05739718513,5.279320494,11.08997047,9.48979752520007E-4,1.91384587491784E-2,1.91384587491784E-2,nft
IFT81,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.06375965181,5.279320177,15.6110721,9.2033485724228e-05,5.9929821230302899E-3,5.9929821230302899E-3,plaq_n
IFT81,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.005569022547,5.280067393,9.536749845,2.1554108798347901E-3,3.08236864309996E-2,3.08236864309996E-2,tangles
IFT81,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-1.089061415,5.280268111,13.05377527,3.4325269065644702E-4,2.26630022964464E-2,2.26630022964464E-2,cognwo_random_slope
IFT81,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.0985164236,5.299322419,13.71790595,2.5969140833552402E-4,4.4466094072054601E-3,4.4466094072054601E-3,gpath_trio_third_vs_second
IFT81,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.1060268374,5.327503957,7.975801654,5.2147700258740196E-3,2.4397351307612499E-2,2.4397351307612499E-2,group_fourth_vs_first
IFT81,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.07481653649,5.305735267,7.261597178,7.5151296395036702E-3,4.9057494889483202E-2,4.9057494889483202E-2,tangles_trio_third_vs_second
IFT81,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.09638513771,5.300298734,11.35830685,8.6563838814192101E-4,9.6454204717196304E-3,9.6454204717196304E-3,nft_trio_third_vs_second
IFT81,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.4920556906,5.280155607,10.34175091,1.4119732782510101E-3,1.7525080100644901E-2,1.7525080100644901E-2,cognep_random_slope
IFT81,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.08988368729,5.276383902,26.73886506,3.72777988851409e-07,1.12581649038108e-05,1.12581649038108e-05,RUVr_results
IFT81,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.08625854697,5.279320272,16.0569356,7.33755052856914e-05,4.6647099882018202E-3,4.6647099882018202E-3,gpath
IFT81,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.07466719734,5.279320444,14.83992183,1.36367001503934E-4,6.7267387730060597E-3,6.7267387730060597E-3,gpath_3neocort
IFT81,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.5132703136,5.280266836,10.62125174,1.21846154327466E-3,1.9011792951484099E-2,1.9011792951484099E-2,cogng_random_slope
IFT88,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.1371246846,6.939836158,21.03927677,7.07602011314437e-06,2.9531357653773201E-4,2.9531357653773201E-4,tangles_trio_third_vs_second
IFT88,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.09056061599,6.984669466,9.896377462,1.84501560668773E-3,2.08330917550789E-2,2.08330917550789E-2,gpath_trio_second_vs_first
IFT88,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.09735938659,6.927336948,11.42723765,8.3451929023405796E-4,2.1123266407467801E-2,2.1123266407467801E-2,plaq_n_trio_third_vs_second
IFT88,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.133934204,6.963510645,21.54207311,5.45065064266649e-06,2.2877515146643601E-4,2.2877515146643601E-4,plaq_n_trio_second_vs_first
IFT88,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.1641005729,6.977869201,18.42546071,2.73855538405575e-05,3.5171253567691798E-4,3.5171253567691798E-4,group_fourth_vs_first
IGF2BP1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,
IGF2BP2,NA,FALSE,0,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,1,Ast,-0.4408587638,2.221198137,12.47203991,4.87101018603192E-4,6.7976283077139203E-3,6.7976283077139203E-3,plaq_n_trio_second_vs_first
IGSF8,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Ast,0.1669122662,4.526841564,10.28393854,1.5720679876344199E-3,2.9527124609341499E-2,2.9527124609341499E-2,gpath_progression
IGSF8,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Ast,-0.120001556,4.550077608,7.379108564,7.0298757928416696E-3,4.1537919214372901E-2,4.1537919214372901E-2,amyloid_trio_second_vs_first
IKBKB,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Ast,0.0944511978,5.599107933,10.137755,1.62488131020186E-3,1.42593750876048E-2,1.42593750876048E-2,amyloid_trio_second_vs_first
IKBKB,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Ast,0.04337792953,5.588536041,6.27890481,1.2624330357682199E-2,4.9949997939742002E-2,4.9949997939742002E-2,RUVr_results
IKZF5,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
IL27RA,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,
IL32,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,
IL6ST,NA,FALSE,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,4,1,1,1,1,0,0,1,0,0,0,0,,,,,,,,
ILF3,NA,FALSE,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.1130294394,5.703480517,7.564031282,6.6763782227336902E-3,4.5730023090916103E-2,4.5730023090916103E-2,group_fourth_vs_third
ILF3,NA,FALSE,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.03652143421,5.70729406,12.45322055,4.6600724566094601E-4,2.8836166385002901E-2,2.8836166385002901E-2,cogn_se_lv
ILF3,NA,FALSE,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.4912736497,5.709313852,14.19198188,1.91555459478293E-4,1.19427748140883E-2,1.19427748140883E-2,cognse_random_slope
ILF3,NA,FALSE,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.07612706349,5.717069719,7.031895915,8.5009545848157703E-3,4.8490316893350899E-2,4.8490316893350899E-2,nft_trio_third_vs_second
ILF3,NA,FALSE,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.08006996718,5.707147103,7.439661225,6.82584463871293E-3,4.5743258240286799E-2,4.5743258240286799E-2,tangles_trio_third_vs_second
ILF3,NA,FALSE,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.005677420565,5.710215092,9.923659158,1.7551771044405E-3,2.7131234700854399E-2,2.7131234700854399E-2,tangles
ILF3-DT,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
ILRUN,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
IMP3,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.210552979,3.333338333,7.539702839,6.8228273964644004E-3,4.6376868912828398E-2,4.6376868912828398E-2,group_fourth_vs_third
IMP4,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,1,1,0,1,0,0,0,0,0,0,0,Ast,-0.2115372214,3.070449481,11.87977912,6.5980711511488702E-4,1.0070868084847501E-2,1.0070868084847501E-2,gpath_trio_second_vs_first
IMP4,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,1,1,0,1,0,0,0,0,0,0,0,Ast,-0.2639534985,3.056207295,19.73209666,1.30992665797916e-05,4.5129702381252999E-4,4.5129702381252999E-4,plaq_n_trio_second_vs_first
IMP4,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,1,1,0,1,0,0,0,0,0,0,0,Ast,-0.2571763402,3.09318667,13.52826428,3.0192796405683898E-4,1.11051803013896E-2,1.11051803013896E-2,gpath_progression
IMP4,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,1,1,0,1,0,0,0,0,0,0,0,Ast,-0.2569277257,3.076291404,17.66356005,3.59958537317233e-05,7.9481167352789001E-4,7.9481167352789001E-4,amyloid_trio_second_vs_first
INA,NA,FALSE,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,Ast,-0.3673277369,2.554166377,13.84087547,2.4292140708836001E-4,4.1286652713465703E-3,4.1286652713465703E-3,plaq_n_trio_second_vs_first
INA,NA,FALSE,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,Ast,-0.4891594922,2.561073662,23.24301662,2.40053468162883e-06,9.88370520045072e-05,9.88370520045072e-05,amyloid_trio_second_vs_first
INA,NA,FALSE,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,Ast,-0.3096063716,2.560375642,9.175705635,2.6948462515297999E-3,2.7187931506608601E-2,2.7187931506608601E-2,gpath_trio_second_vs_first
INAFM1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
INCENP,NA,FALSE,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
INF2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.1455859238,4.641776049,10.15247308,1.6124364891393201E-3,1.41880592627642E-2,1.41880592627642E-2,amyloid_trio_second_vs_first
INF2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.1479149629,4.642430448,10.67658574,1.2282600473588899E-3,1.3301726524671801E-2,1.3301726524671801E-2,plaq_n_trio_second_vs_first
INF2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.2797337704,4.670059925,39.52218408,1.36929928349146e-09,3.10235589838e-07,3.10235589838e-07,nft_trio_third_vs_second
INF2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.1377769341,4.682625326,9.451004283,2.3409011219339198E-3,2.1756111815197501E-2,2.1756111815197501E-2,tangles_trio_third_vs_second
INF2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.1532764264,4.676404882,11.45312542,8.2450458043964296E-4,1.0074015734082901E-2,1.0074015734082901E-2,gpath_trio_third_vs_second
